Location,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,3830,13-06-11,2,0,6,11,0,1,1,1,0.66,0.6212,0.41,0.2985,159
1,3831,13-06-11,2,0,6,12,0,1,1,1,0.66,0.6212,0.41,0.2836,196
1,3832,13-06-11,2,0,6,13,0,1,1,1,0.7,0.6364,0.37,0,227
1,3833,13-06-11,2,0,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,200
1,3834,13-06-11,2,0,6,15,0,1,1,1,0.7,0.6364,0.37,0.4478,185
1,3835,13-06-11,2,0,6,16,0,1,1,1,0.7,0.6364,0.37,0.4179,326
1,3836,13-06-11,2,0,6,17,0,1,1,1,0.7,0.6364,0.39,0.3284,601
1,3837,13-06-11,2,0,6,18,0,1,1,1,0.7,0.6364,0.37,0.3582,586
1,3838,13-06-11,2,0,6,19,0,1,1,1,0.66,0.6212,0.39,0.2836,423
1,3839,13-06-11,2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,331
1,3840,13-06-11,2,0,6,21,0,1,1,1,0.64,0.6212,0.41,0.2537,218
1,3841,13-06-11,2,0,6,22,0,1,1,1,0.62,0.6212,0.46,0.2239,134
1,3842,13-06-11,2,0,6,23,0,1,1,1,0.62,0.6212,0.46,0.194,89
1,3843,14-06-11,2,0,6,0,0,2,1,1,0.6,0.6212,0.49,0.194,31
1,3844,14-06-11,2,0,6,1,0,2,1,1,0.6,0.6212,0.49,0.2537,13
1,3845,14-06-11,2,0,6,2,0,2,1,1,0.6,0.6212,0.49,0.2836,10
1,3846,14-06-11,2,0,6,3,0,2,1,1,0.58,0.5455,0.53,0.3284,2
1,3847,14-06-11,2,0,6,4,0,2,1,1,0.54,0.5152,0.6,0.2537,3
1,3848,14-06-11,2,0,6,5,0,2,1,1,0.54,0.5152,0.56,0.3284,26
1,3849,14-06-11,2,0,6,6,0,2,1,1,0.54,0.5152,0.56,0.2985,113
1,3850,14-06-11,2,0,6,7,0,2,1,1,0.56,0.5303,0.52,0.4179,365
1,3851,14-06-11,2,0,6,8,0,2,1,1,0.58,0.5455,0.49,0.3881,486
1,3852,14-06-11,2,0,6,9,0,2,1,1,0.62,0.6212,0.46,0.194,193
1,3853,14-06-11,2,0,6,10,0,2,1,1,0.62,0.6212,0.46,0.2239,130
1,3854,14-06-11,2,0,6,11,0,2,1,1,0.64,0.6212,0.41,0.2836,143
1,3855,14-06-11,2,0,6,12,0,2,1,1,0.64,0.6212,0.41,0.3582,169
1,3856,14-06-11,2,0,6,13,0,2,1,1,0.64,0.6212,0.44,0.2239,209
1,3857,14-06-11,2,0,6,14,0,2,1,2,0.64,0.6212,0.47,0.194,159
1,3858,14-06-11,2,0,6,15,0,2,1,1,0.64,0.6212,0.47,0.1642,178
1,3859,14-06-11,2,0,6,16,0,2,1,1,0.68,0.6364,0.41,0.194,330
1,3860,14-06-11,2,0,6,17,0,2,1,3,0.64,0.6212,0.5,0.2836,569
1,3861,14-06-11,2,0,6,18,0,2,1,1,0.62,0.6212,0.51,0.3284,538
1,3862,14-06-11,2,0,6,19,0,2,1,1,0.64,0.6212,0.5,0.3582,386
1,3863,14-06-11,2,0,6,20,0,2,1,1,0.6,0.6212,0.56,0.1642,297
1,3864,14-06-11,2,0,6,21,0,2,1,1,0.6,0.6212,0.56,0.2985,243
1,3865,14-06-11,2,0,6,22,0,2,1,1,0.58,0.5455,0.6,0.2239,188
1,3866,14-06-11,2,0,6,23,0,2,1,1,0.56,0.5303,0.68,0.2239,110
1,3867,15-06-11,2,0,6,0,0,3,1,1,0.56,0.5303,0.64,0.3582,52
1,3868,15-06-11,2,0,6,1,0,3,1,1,0.54,0.5152,0.64,0.2836,14
1,3869,15-06-11,2,0,6,2,0,3,1,1,0.52,0.5,0.63,0.2239,9
1,3870,15-06-11,2,0,6,3,0,3,1,1,0.5,0.4848,0.68,0.2537,1
1,3871,15-06-11,2,0,6,4,0,3,1,1,0.5,0.4848,0.63,0.2836,4
1,3872,15-06-11,2,0,6,5,0,3,1,1,0.48,0.4697,0.67,0.2836,21
1,3873,15-06-11,2,0,6,6,0,3,1,1,0.5,0.4848,0.63,0.2537,121
1,3874,15-06-11,2,0,6,7,0,3,1,1,0.54,0.5152,0.6,0.1343,370
1,3875,15-06-11,2,0,6,8,0,3,1,1,0.58,0.5455,0.53,0.1343,498
1,3876,15-06-11,2,0,6,9,0,3,1,1,0.6,0.6212,0.49,0,207
1,3877,15-06-11,2,0,6,10,0,3,1,1,0.64,0.6212,0.47,0.1642,135
1,3878,15-06-11,2,0,6,11,0,3,1,1,0.68,0.6364,0.36,0,164
1,3879,15-06-11,2,0,6,12,0,3,1,1,0.7,0.6364,0.34,0.2239,211
1,3880,15-06-11,2,0,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,189
1,3881,15-06-11,2,0,6,14,0,3,1,1,0.74,0.6515,0.28,0,178
1,3882,15-06-11,2,0,6,15,0,3,1,1,0.76,0.6667,0.27,0,164
1,3883,15-06-11,2,0,6,16,0,3,1,1,0.76,0.6667,0.27,0.1343,312
1,3884,15-06-11,2,0,6,17,0,3,1,1,0.74,0.6515,0.28,0.1045,638
1,3885,15-06-11,2,0,6,18,0,3,1,1,0.72,0.6515,0.32,0.1343,607
1,3886,15-06-11,2,0,6,19,0,3,1,1,0.7,0.6364,0.37,0.2836,416
1,3887,15-06-11,2,0,6,20,0,3,1,1,0.66,0.6212,0.44,0.1642,330
1,3888,15-06-11,2,0,6,21,0,3,1,1,0.64,0.6212,0.47,0.2239,257
1,3889,15-06-11,2,0,6,22,0,3,1,1,0.62,0.6212,0.5,0.1045,175
1,3890,15-06-11,2,0,6,23,0,3,1,1,0.62,0.6212,0.53,0,107
1,3891,16-06-11,2,0,6,0,0,4,1,1,0.6,0.6212,0.56,0.1045,47
1,3892,16-06-11,2,0,6,1,0,4,1,1,0.58,0.5455,0.6,0,17
1,3893,16-06-11,2,0,6,2,0,4,1,1,0.6,0.6212,0.56,0.0896,5
1,3894,16-06-11,2,0,6,3,0,4,1,2,0.56,0.5303,0.73,0.0896,4
1,3895,16-06-11,2,0,6,4,0,4,1,2,0.56,0.5303,0.68,0.1045,6
1,3896,16-06-11,2,0,6,5,0,4,1,1,0.6,0.6061,0.64,0.194,25
1,3897,16-06-11,2,0,6,6,0,4,1,3,0.58,0.5455,0.73,0.1642,112
1,3898,16-06-11,2,0,6,7,0,4,1,3,0.56,0.5303,0.78,0.1642,188
1,3899,16-06-11,2,0,6,8,0,4,1,2,0.6,0.5909,0.69,0.1343,388
1,3900,16-06-11,2,0,6,9,0,4,1,2,0.62,0.6061,0.65,0.194,261
1,3901,16-06-11,2,0,6,10,0,4,1,2,0.66,0.6212,0.61,0.2537,121
1,3902,16-06-11,2,0,6,11,0,4,1,2,0.68,0.6364,0.61,0.2985,150
1,3903,16-06-11,2,0,6,12,0,4,1,1,0.72,0.6667,0.54,0.3881,206
1,3904,16-06-11,2,0,6,13,0,4,1,2,0.72,0.6667,0.54,0.2537,151
1,3905,16-06-11,2,0,6,14,0,4,1,2,0.72,0.6667,0.54,0.3284,153
1,3906,16-06-11,2,0,6,15,0,4,1,2,0.7,0.6515,0.61,0.2985,159
1,3907,16-06-11,2,0,6,16,0,4,1,3,0.66,0.6212,0.69,0.194,294
1,3908,16-06-11,2,0,6,17,0,4,1,2,0.64,0.5909,0.78,0.1045,272
1,3909,16-06-11,2,0,6,18,0,4,1,1,0.64,0.5758,0.83,0.2239,325
1,3910,16-06-11,2,0,6,19,0,4,1,1,0.62,0.5758,0.83,0.2836,327
1,3911,16-06-11,2,0,6,20,0,4,1,1,0.62,0.5758,0.83,0.3284,201
1,3912,16-06-11,2,0,6,21,0,4,1,3,0.62,0.5758,0.83,0.2537,188
1,3913,16-06-11,2,0,6,22,0,4,1,3,0.62,0.5758,0.83,0.2537,151
1,3914,16-06-11,2,0,6,23,0,4,1,3,0.6,0.5606,0.83,0.2537,16
1,3915,17-06-11,2,0,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,24
1,3916,17-06-11,2,0,6,1,0,5,1,1,0.56,0.5303,0.94,0.1343,23
1,3917,17-06-11,2,0,6,2,0,5,1,1,0.56,0.5303,0.94,0.1045,13
1,3918,17-06-11,2,0,6,3,0,5,1,1,0.56,0.5303,0.94,0.1045,6
1,3919,17-06-11,2,0,6,4,0,5,1,1,0.54,0.5152,0.94,0.1343,6
1,3920,17-06-11,2,0,6,5,0,5,1,1,0.54,0.5152,1,0,13
1,3921,17-06-11,2,0,6,6,0,5,1,1,0.56,0.5303,0.94,0,97
1,3922,17-06-11,2,0,6,7,0,5,1,1,0.6,0.5606,0.83,0,250
1,3923,17-06-11,2,0,6,8,0,5,1,2,0.6,0.5606,0.83,0,454
1,3924,17-06-11,2,0,6,9,0,5,1,1,0.7,0.6515,0.58,0.194,224
1,3925,17-06-11,2,0,6,10,0,5,1,1,0.7,0.6515,0.58,0.194,170
1,3926,17-06-11,2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,181
1,3927,17-06-11,2,0,6,12,0,5,1,1,0.7,0.6515,0.65,0.2537,243
1,3928,17-06-11,2,0,6,13,0,5,1,1,0.74,0.6818,0.62,0.2836,204
1,3929,17-06-11,2,0,6,14,0,5,1,1,0.76,0.697,0.52,0.194,215
1,3930,17-06-11,2,0,6,15,0,5,1,1,0.78,0.697,0.43,0.2239,243
1,3931,17-06-11,2,0,6,16,0,5,1,1,0.76,0.6818,0.45,0.1642,355
1,3932,17-06-11,2,0,6,17,0,5,1,3,0.76,0.6818,0.4,0.194,552
1,3933,17-06-11,2,0,6,18,0,5,1,3,0.76,0.6818,0.4,0.194,450
1,3934,17-06-11,2,0,6,19,0,5,1,3,0.64,0.5758,0.83,0.2537,328
1,3935,17-06-11,2,0,6,20,0,5,1,1,0.64,0.5909,0.78,0.1045,232
1,3936,17-06-11,2,0,6,21,0,5,1,1,0.64,0.5909,0.78,0.0896,208
1,3937,17-06-11,2,0,6,22,0,5,1,1,0.62,0.5606,0.88,0.1343,175
1,3938,17-06-11,2,0,6,23,0,5,1,1,0.62,0.5758,0.83,0.1343,178
1,3939,18-06-11,2,0,6,0,0,6,0,1,0.62,0.5606,0.88,0.1343,104
1,3940,18-06-11,2,0,6,1,0,6,0,1,0.62,0.5758,0.83,0.1045,95
1,3941,18-06-11,2,0,6,2,0,6,0,1,0.6,0.5455,0.88,0,53
1,3942,18-06-11,2,0,6,3,0,6,0,1,0.6,0.5455,0.88,0.0896,20
1,3943,18-06-11,2,0,6,4,0,6,0,1,0.6,0.5455,0.88,0.0896,5
1,3944,18-06-11,2,0,6,5,0,6,0,1,0.62,0.5758,0.83,0,7
1,3945,18-06-11,2,0,6,6,0,6,0,1,0.62,0.5758,0.83,0.1045,27
1,3946,18-06-11,2,0,6,7,0,6,0,1,0.64,0.5909,0.78,0.1343,57
1,3947,18-06-11,2,0,6,8,0,6,0,1,0.66,0.6061,0.78,0.0896,131
1,3948,18-06-11,2,0,6,9,0,6,0,1,0.7,0.6515,0.61,0.2239,218
1,3949,18-06-11,2,0,6,10,0,6,0,1,0.72,0.6818,0.62,0.194,244
1,3950,18-06-11,2,0,6,11,0,6,0,1,0.72,0.6818,0.62,0.1343,404
1,3951,18-06-11,2,0,6,12,0,6,0,1,0.74,0.697,0.66,0.0896,420
1,3952,18-06-11,2,0,6,13,0,6,0,1,0.76,0.697,0.55,0,327
1,3953,18-06-11,2,0,6,14,0,6,0,2,0.8,0.7273,0.46,0.2836,334
1,3954,18-06-11,2,0,6,15,0,6,0,2,0.82,0.7576,0.46,0.1343,367
1,3955,18-06-11,2,0,6,16,0,6,0,2,0.76,0.697,0.52,0.2239,468
1,3956,18-06-11,2,0,6,17,0,6,0,2,0.76,0.6818,0.48,0.1642,449
1,3957,18-06-11,2,0,6,18,0,6,0,2,0.74,0.6818,0.55,0.194,381
1,3958,18-06-11,2,0,6,19,0,6,0,2,0.74,0.6667,0.51,0.1045,326
1,3959,18-06-11,2,0,6,20,0,6,0,2,0.72,0.6667,0.58,0.1343,188
1,3960,18-06-11,2,0,6,21,0,6,0,2,0.72,0.6818,0.66,0.1045,183
1,3961,18-06-11,2,0,6,22,0,6,0,2,0.72,0.6818,0.62,0.1343,161
1,3962,18-06-11,2,0,6,23,0,6,0,2,0.72,0.6818,0.62,0,150
1,3963,19-06-11,2,0,6,0,0,0,0,1,0.7,0.6515,0.65,0,89
1,3964,19-06-11,2,0,6,1,0,0,0,2,0.7,0.6515,0.65,0.0896,76
1,3965,19-06-11,2,0,6,2,0,0,0,1,0.68,0.6364,0.74,0.0896,72
1,3966,19-06-11,2,0,6,3,0,0,0,2,0.66,0.6061,0.78,0.1343,30
1,3967,19-06-11,2,0,6,4,0,0,0,2,0.66,0.6212,0.74,0.1343,17
1,3968,19-06-11,2,0,6,5,0,0,0,2,0.66,0.6061,0.78,0,19
1,3969,19-06-11,2,0,6,6,0,0,0,2,0.66,0.6061,0.78,0.1642,33
1,3970,19-06-11,2,0,6,7,0,0,0,2,0.66,0.6061,0.78,0.1642,71
1,3971,19-06-11,2,0,6,8,0,0,0,3,0.68,0.6364,0.74,0.1045,84
1,3972,19-06-11,2,0,6,9,0,0,0,2,0.68,0.6364,0.74,0.1045,169
1,3973,19-06-11,2,0,6,10,0,0,0,2,0.7,0.6515,0.61,0.1045,244
1,3974,19-06-11,2,0,6,11,0,0,0,2,0.72,0.6667,0.58,0.0896,377
1,3975,19-06-11,2,0,6,12,0,0,0,2,0.74,0.6818,0.55,0.0896,396
1,3976,19-06-11,2,0,6,13,0,0,0,2,0.74,0.6667,0.51,0,363
1,3977,19-06-11,2,0,6,14,0,0,0,3,0.74,0.6818,0.58,0.1045,317
1,3978,19-06-11,2,0,6,15,0,0,0,2,0.74,0.6818,0.55,0.1045,362
1,3979,19-06-11,2,0,6,16,0,0,0,2,0.76,0.6818,0.48,0,378
1,3980,19-06-11,2,0,6,17,0,0,0,1,0.74,0.6667,0.51,0,397
1,3981,19-06-11,2,0,6,18,0,0,0,2,0.74,0.6818,0.58,0.0896,296
1,3982,19-06-11,2,0,6,19,0,0,0,1,0.72,0.6818,0.62,0.1343,311
1,3983,19-06-11,2,0,6,20,0,0,0,1,0.7,0.6515,0.7,0.194,232
1,3984,19-06-11,2,0,6,21,0,0,0,1,0.68,0.6364,0.79,0.1343,167
1,3985,19-06-11,2,0,6,22,0,0,0,1,0.66,0.6061,0.78,0.2239,152
1,3986,19-06-11,2,0,6,23,0,0,0,1,0.66,0.6061,0.78,0.194,92
1,3987,20-06-11,2,0,6,0,0,1,1,1,0.66,0.6061,0.83,0.1642,26
1,3988,20-06-11,2,0,6,1,0,1,1,1,0.64,0.5758,0.89,0.0896,12
1,3989,20-06-11,2,0,6,2,0,1,1,1,0.64,0.5758,0.89,0.0896,2
1,3990,20-06-11,2,0,6,3,0,1,1,3,0.64,0.5758,0.89,0,1
1,3991,20-06-11,2,0,6,4,0,1,1,3,0.62,0.5606,0.88,0.1642,3
1,3992,20-06-11,2,0,6,5,0,1,1,3,0.62,0.5758,0.83,0.1343,3
1,3993,20-06-11,2,0,6,6,0,1,1,3,0.6,0.5758,0.78,0.1343,26
1,3994,20-06-11,2,0,6,7,0,1,1,3,0.56,0.5303,0.88,0.194,46
1,3995,20-06-11,2,0,6,8,0,1,1,3,0.56,0.5303,0.83,0.194,221
1,3996,20-06-11,2,0,6,9,0,1,1,2,0.6,0.5758,0.78,0.2537,219
1,3997,20-06-11,2,0,6,10,0,1,1,2,0.6,0.5758,0.78,0.2537,91
1,3998,20-06-11,2,0,6,11,0,1,1,2,0.6,0.5758,0.78,0.1045,94
1,3999,20-06-11,2,0,6,12,0,1,1,2,0.62,0.6061,0.69,0.1045,162
1,4000,20-06-11,2,0,6,13,0,1,1,1,0.64,0.6061,0.65,0.1045,179
1,4001,20-06-11,2,0,6,14,0,1,1,1,0.66,0.6212,0.61,0.1045,175
1,4002,20-06-11,2,0,6,15,0,1,1,1,0.66,0.6212,0.61,0.1343,205
1,4003,20-06-11,2,0,6,16,0,1,1,1,0.7,0.6515,0.58,0.1642,299
1,4004,20-06-11,2,0,6,17,0,1,1,1,0.7,0.6515,0.54,0,565
1,4005,20-06-11,2,0,6,18,0,1,1,1,0.7,0.6515,0.61,0.2537,538
1,4006,20-06-11,2,0,6,19,0,1,1,1,0.66,0.6212,0.65,0.2239,431
1,4007,20-06-11,2,0,6,20,0,1,1,1,0.66,0.6212,0.69,0.2239,316
1,4008,20-06-11,2,0,6,21,0,1,1,1,0.64,0.6061,0.73,0.1642,206
1,4009,20-06-11,2,0,6,22,0,1,1,2,0.64,0.6061,0.73,0.2239,130
1,4010,20-06-11,2,0,6,23,0,1,1,1,0.62,0.5909,0.78,0.2537,60
1,4011,21-06-11,3,0,6,0,0,2,1,1,0.62,0.5909,0.78,0.1642,33
1,4012,21-06-11,3,0,6,1,0,2,1,3,0.62,0.5909,0.78,0.1642,14
1,4013,21-06-11,3,0,6,2,0,2,1,3,0.62,0.5758,0.83,0.1642,6
1,4014,21-06-11,3,0,6,3,0,2,1,3,0.62,0.5758,0.83,0.1642,2
1,4015,21-06-11,3,0,6,4,0,2,1,2,0.6,0.5455,0.88,0.1045,9
1,4016,21-06-11,3,0,6,5,0,2,1,2,0.6,0.5455,0.88,0.1343,25
1,4017,21-06-11,3,0,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343,115
1,4018,21-06-11,3,0,6,7,0,2,1,2,0.6,0.5152,0.94,0,309
1,4019,21-06-11,3,0,6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,401
1,4020,21-06-11,3,0,6,9,0,2,1,2,0.62,0.5606,0.88,0.2537,275
1,4021,21-06-11,3,0,6,10,0,2,1,2,0.64,0.5758,0.83,0.194,161
1,4022,21-06-11,3,0,6,11,0,2,1,1,0.66,0.6061,0.83,0.1642,171
1,4023,21-06-11,3,0,6,12,0,2,1,1,0.7,0.6667,0.74,0.1642,189
1,4024,21-06-11,3,0,6,13,0,2,1,1,0.74,0.697,0.66,0.1642,207
1,4025,21-06-11,3,0,6,14,0,2,1,1,0.76,0.7121,0.62,0.2239,152
1,4026,21-06-11,3,0,6,15,0,2,1,1,0.78,0.7424,0.59,0.2537,170
1,4027,21-06-11,3,0,6,16,0,2,1,1,0.8,0.7727,0.59,0.2239,335
1,4028,21-06-11,3,0,6,17,0,2,1,1,0.78,0.7576,0.66,0.2239,572
1,4029,21-06-11,3,0,6,18,0,2,1,2,0.76,0.7273,0.7,0.2537,536
1,4030,21-06-11,3,0,6,19,0,2,1,2,0.74,0.7121,0.74,0.2239,425
1,4031,21-06-11,3,0,6,20,0,2,1,3,0.74,0.697,0.7,0.2239,326
1,4032,21-06-11,3,0,6,21,0,2,1,1,0.72,0.697,0.74,0.194,229
1,4033,21-06-11,3,0,6,22,0,2,1,1,0.7,0.6667,0.79,0.1045,109
1,4034,21-06-11,3,0,6,23,0,2,1,1,0.7,0.6667,0.74,0.1045,64
1,4035,22-06-11,3,0,6,0,0,3,1,1,0.66,0.6061,0.78,0.194,33
1,4036,22-06-11,3,0,6,1,0,3,1,1,0.66,0.6061,0.78,0.1343,21
1,4037,22-06-11,3,0,6,2,0,3,1,1,0.66,0.6061,0.78,0,7
1,4038,22-06-11,3,0,6,3,0,3,1,1,0.66,0.6061,0.78,0.1343,7
1,4039,22-06-11,3,0,6,4,0,3,1,1,0.64,0.5758,0.83,0,11
1,4040,22-06-11,3,0,6,5,0,3,1,1,0.64,0.5758,0.89,0,23
1,4041,22-06-11,3,0,6,6,0,3,1,1,0.66,0.6061,0.83,0,122
1,4042,22-06-11,3,0,6,7,0,3,1,1,0.7,0.6667,0.79,0,311
1,4043,22-06-11,3,0,6,8,0,3,1,1,0.72,0.697,0.74,0.1045,423
1,4044,22-06-11,3,0,6,9,0,3,1,1,0.72,0.697,0.79,0.1642,219
1,4045,22-06-11,3,0,6,10,0,3,1,1,0.74,0.697,0.7,0.2537,135
1,4046,22-06-11,3,0,6,11,0,3,1,1,0.74,0.697,0.7,0.1642,145
1,4047,22-06-11,3,0,6,12,0,3,1,2,0.8,0.7727,0.59,0.2239,188
1,4048,22-06-11,3,0,6,13,0,3,1,2,0.82,0.7879,0.56,0.2537,147
1,4049,22-06-11,3,0,6,14,0,3,1,2,0.82,0.7727,0.52,0.2836,145
1,4050,22-06-11,3,0,6,15,0,3,1,2,0.82,0.7879,0.56,0.2836,146
1,4051,22-06-11,3,0,6,16,0,3,1,2,0.82,0.803,0.59,0.3284,258
1,4052,22-06-11,3,0,6,17,0,3,1,2,0.8,0.7576,0.55,0.3881,529
1,4053,22-06-11,3,0,6,18,0,3,1,2,0.8,0.7727,0.59,0.2537,513
1,4054,22-06-11,3,0,6,19,0,3,1,2,0.8,0.7424,0.52,0.2537,342
1,4055,22-06-11,3,0,6,20,0,3,1,1,0.74,0.7121,0.74,0.1343,282
1,4056,22-06-11,3,0,6,21,0,3,1,1,0.74,0.7121,0.79,0.1642,247
1,4057,22-06-11,3,0,6,22,0,3,1,2,0.72,0.697,0.79,0.194,148
1,4058,22-06-11,3,0,6,23,0,3,1,2,0.72,0.697,0.79,0.2239,105
1,4059,23-06-11,3,0,6,0,0,4,1,1,0.72,0.697,0.79,0.2239,49
1,4060,23-06-11,3,0,6,1,0,4,1,1,0.72,0.697,0.74,0.2239,31
1,4061,23-06-11,3,0,6,2,0,4,1,1,0.72,0.697,0.74,0.2239,4
1,4062,23-06-11,3,0,6,3,0,4,1,2,0.72,0.697,0.74,0.1642,5
1,4063,23-06-11,3,0,6,4,0,4,1,2,0.7,0.6667,0.79,0.1343,7
1,4064,23-06-11,3,0,6,5,0,4,1,1,0.72,0.697,0.74,0.1642,24
1,4065,23-06-11,3,0,6,6,0,4,1,1,0.72,0.697,0.74,0.1642,100
1,4066,23-06-11,3,0,6,7,0,4,1,2,0.72,0.697,0.74,0.1343,327
1,4067,23-06-11,3,0,6,8,0,4,1,2,0.74,0.697,0.7,0.194,432
1,4068,23-06-11,3,0,6,9,0,4,1,2,0.74,0.697,0.7,0.1343,227
1,4069,23-06-11,3,0,6,10,0,4,1,2,0.76,0.7273,0.66,0.1343,127
1,4070,23-06-11,3,0,6,11,0,4,1,3,0.76,0.7273,0.66,0.2537,136
1,4071,23-06-11,3,0,6,12,0,4,1,2,0.76,0.7273,0.66,0.2836,160
1,4072,23-06-11,3,0,6,13,0,4,1,2,0.76,0.7121,0.62,0.2836,186
1,4073,23-06-11,3,0,6,14,0,4,1,2,0.76,0.7273,0.66,0.2985,149
1,4074,23-06-11,3,0,6,15,0,4,1,2,0.76,0.697,0.52,0.3582,189
1,4075,23-06-11,3,0,6,16,0,4,1,2,0.74,0.6818,0.62,0.2985,275
1,4076,23-06-11,3,0,6,17,0,4,1,2,0.72,0.6818,0.7,0.3582,569
1,4077,23-06-11,3,0,6,18,0,4,1,1,0.72,0.6818,0.7,0.4179,540
1,4078,23-06-11,3,0,6,19,0,4,1,1,0.72,0.6818,0.7,0.3582,400
1,4079,23-06-11,3,0,6,20,0,4,1,1,0.7,0.6667,0.74,0.2239,352
1,4080,23-06-11,3,0,6,21,0,4,1,1,0.7,0.6667,0.74,0.194,234
1,4081,23-06-11,3,0,6,22,0,4,1,2,0.7,0.6667,0.74,0.2239,162
1,4082,23-06-11,3,0,6,23,0,4,1,1,0.7,0.6667,0.74,0.2836,105
1,4083,24-06-11,3,0,6,0,0,5,1,1,0.68,0.6364,0.79,0.194,63
1,4084,24-06-11,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,28
1,4085,24-06-11,3,0,6,2,0,5,1,1,0.66,0.6061,0.83,0.3284,14
1,4086,24-06-11,3,0,6,3,0,5,1,1,0.66,0.6061,0.83,0.1642,5
1,4087,24-06-11,3,0,6,4,0,5,1,1,0.66,0.6061,0.83,0.0896,9
1,4088,24-06-11,3,0,6,5,0,5,1,1,0.64,0.5758,0.89,0.0896,20
1,4089,24-06-11,3,0,6,6,0,5,1,1,0.66,0.6061,0.83,0.1343,91
1,4090,24-06-11,3,0,6,7,0,5,1,2,0.66,0.6061,0.83,0.2239,268
1,4091,24-06-11,3,0,6,8,0,5,1,1,0.7,0.6667,0.74,0.2239,466
1,4092,24-06-11,3,0,6,9,0,5,1,1,0.74,0.6818,0.62,0.1343,231
1,4093,24-06-11,3,0,6,10,0,5,1,1,0.8,0.7273,0.43,0.2836,145
1,4094,24-06-11,3,0,6,11,0,5,1,1,0.8,0.7121,0.38,0.3284,203
1,4095,24-06-11,3,0,6,12,0,5,1,1,0.8,0.7121,0.41,0.2836,201
1,4096,24-06-11,3,0,6,13,0,5,1,1,0.8,0.7121,0.36,0.2239,221
1,4097,24-06-11,3,0,6,14,0,5,1,1,0.78,0.697,0.43,0.2836,229
1,4098,24-06-11,3,0,6,15,0,5,1,1,0.82,0.7273,0.34,0.3881,216
1,4099,24-06-11,3,0,6,16,0,5,1,1,0.8,0.697,0.33,0.4179,327
1,4100,24-06-11,3,0,6,17,0,5,1,1,0.76,0.6667,0.37,0.2537,557
1,4101,24-06-11,3,0,6,18,0,5,1,1,0.76,0.6667,0.37,0.2985,452
1,4102,24-06-11,3,0,6,19,0,5,1,1,0.74,0.6515,0.4,0.2239,385
1,4103,24-06-11,3,0,6,20,0,5,1,1,0.72,0.6515,0.45,0.1642,288
1,4104,24-06-11,3,0,6,21,0,5,1,1,0.7,0.6515,0.48,0.1343,233
1,4105,24-06-11,3,0,6,22,0,5,1,1,0.7,0.6515,0.48,0,167
1,4106,24-06-11,3,0,6,23,0,5,1,1,0.68,0.6364,0.51,0.1343,172
1,4107,25-06-11,3,0,6,0,0,6,0,1,0.68,0.6364,0.47,0.1642,116
1,4108,25-06-11,3,0,6,1,0,6,0,1,0.66,0.6212,0.5,0.1642,95
1,4109,25-06-11,3,0,6,2,0,6,0,2,0.66,0.6212,0.5,0.194,59
1,4110,25-06-11,3,0,6,3,0,6,0,1,0.64,0.6212,0.57,0.194,39
1,4111,25-06-11,3,0,6,4,0,6,0,1,0.64,0.6212,0.57,0.194,11
1,4112,25-06-11,3,0,6,5,0,6,0,1,0.62,0.6061,0.61,0.1343,14
1,4113,25-06-11,3,0,6,6,0,6,0,1,0.64,0.6212,0.57,0.2239,29
1,4114,25-06-11,3,0,6,7,0,6,0,1,0.64,0.6212,0.57,0.2836,42
1,4115,25-06-11,3,0,6,8,0,6,0,1,0.7,0.6515,0.48,0.2537,112
1,4116,25-06-11,3,0,6,9,0,6,0,1,0.72,0.6515,0.45,0.2537,186
1,4117,25-06-11,3,0,6,10,0,6,0,1,0.72,0.6515,0.45,0.194,302
1,4118,25-06-11,3,0,6,11,0,6,0,1,0.74,0.6667,0.42,0,331
1,4119,25-06-11,3,0,6,12,0,6,0,1,0.74,0.6515,0.4,0.2836,392
1,4120,25-06-11,3,0,6,13,0,6,0,1,0.74,0.6515,0.4,0.2836,371
1,4121,25-06-11,3,0,6,14,0,6,0,1,0.74,0.6667,0.45,0.2985,383
1,4122,25-06-11,3,0,6,15,0,6,0,1,0.74,0.6667,0.45,0,392
1,4123,25-06-11,3,0,6,16,0,6,0,1,0.76,0.6818,0.43,0.2985,410
1,4124,25-06-11,3,0,6,17,0,6,0,1,0.74,0.6667,0.42,0.2239,399
1,4125,25-06-11,3,0,6,18,0,6,0,1,0.72,0.6515,0.45,0.2537,307
1,4126,25-06-11,3,0,6,19,0,6,0,1,0.72,0.6667,0.48,0.2836,375
1,4127,25-06-11,3,0,6,20,0,6,0,1,0.7,0.6515,0.48,0.194,269
1,4128,25-06-11,3,0,6,21,0,6,0,1,0.68,0.6364,0.51,0.1642,202
